Name,Polygon_Unit_ID,Sampling_Unit,Level_1,Level_2,Level_3,Level_4,Level_5,Level_6,Level_7,Lat,Long,Date,Time,Scale,source,photo,brightness
asphalt_road_surface_2_X2477_Y604,asphalt_road_surface_2,polygon,impervious,paved,road,asphalt,101,paved,ASPHALT_ROAD,34.427517,-119.72945,2011_07_19,2130,7_5m,AVIRIS_r21,na,760.5
asphalt_road_101_4_X2555_Y228,asphalt_road_101_4,polygon,impervious,paved,road,asphalt,101,paved,ASPHALT_ROAD,34.412409,-119.70051,2011_07_19,2117,7_5m,AVIRIS_r20,na,760.545
asphalt_road_101_4_X2551_Y229,asphalt_road_101_4,polygon,impervious,paved,road,asphalt,101,paved,ASPHALT_ROAD,34.41235,-119.70084,2011_07_19,2117,7_5m,AVIRIS_r20,na,766.71
rprkum.006-,West_Fairview_Calle_Real,polygon,impervious,paved,road,seal,new,paved,ASPHALT_ROAD,34.4401,-119.8327,2001_05_29,19,field,asd,none,769.247
rpakye.004-,CathedralOaks_GlennAnnie,polygon,impervious,paved,road,asphalt,new,paved,ASPHALT_ROAD,34.4408,-119.8745,2001_05_29,19,field,asd,none,769.481
asphalt_road_101_3_X2442_Y152,asphalt_road_101_3,polygon,impervious,paved,road,asphalt,101,paved,ASPHALT_ROAD,34.417798,-119.70984,2011_07_19,2117,7_5m,AVIRIS_r20,na,770.978
asphalt_road_ward_memorial_5_X1406_Y497,asphalt_road_ward_memorial_5,polygon,impervious,paved,road,asphalt,ward_memorial,paved,ASPHALT_ROAD,34.437053,-119.81662,2011_07_19,2130,7_5m,AVIRIS_r21,na,779.835
asphalt_road_101_3_X2441_Y153,asphalt_road_101_3,polygon,impervious,paved,road,asphalt,101,paved,ASPHALT_ROAD,34.417724,-119.7096,2011_07_19,2117,7_5m,AVIRIS_r20,na,779.933
asphalt_road_ward_memorial_5_X1409_Y491,asphalt_road_ward_memorial_5,polygon,impervious,paved,road,asphalt,ward_memorial,paved,ASPHALT_ROAD,34.437448,-119.81619,2011_07_19,2130,7_5m,AVIRIS_r21,na,781.009
asphalt_road_surface_1_X2264_Y534,asphalt_road_surface_1,polygon,impervious,paved,road,asphalt,101,paved,ASPHALT_ROAD,34.43271,-119.7467,2011_07_19,2130,7_5m,AVIRIS_r21,na,781.647
rpakye.010-,CathedralOaks_GlennAnnie,polygon,impervious,paved,road,asphalt,new,paved,ASPHALT_ROAD,34.4408,-119.8745,2001_05_29,19,field,asd,none,782.389
asphalt_road_ward_memorial_5_X1410_Y489,asphalt_road_ward_memorial_5,polygon,impervious,paved,road,asphalt,ward_memorial,paved,ASPHALT_ROAD,34.437583,-119.81619,2011_07_19,2130,7_5m,AVIRIS_r21,na,785.263
asphalt_road_surface_1_X2272_Y537,asphalt_road_surface_1,polygon,impervious,paved,road,asphalt,101,paved,ASPHALT_ROAD,34.43249,-119.74606,2011_07_19,2130,7_5m,AVIRIS_r21,na,786.192
asphalt_road_ward_memorial_5_X1410_Y491,asphalt_road_ward_memorial_5,polygon,impervious,paved,road,asphalt,ward_memorial,paved,ASPHALT_ROAD,34.437452,-119.81636,2011_07_19,2130,7_5m,AVIRIS_r21,na,795.661
asphalt_road_surface_1_X2257_Y529,asphalt_road_surface_1,polygon,impervious,paved,road,asphalt,101,paved,ASPHALT_ROAD,34.433063,-119.74726,2011_07_19,2130,7_5m,AVIRIS_r21,na,795.844
asphalt_road_ward_memorial_5_X1411_Y488,asphalt_road_ward_memorial_5,polygon,impervious,paved,road,asphalt,ward_memorial,paved,ASPHALT_ROAD,34.437646,-119.81602,2011_07_19,2130,7_5m,AVIRIS_r21,na,797.46
asphalt_road_101_4_X2560_Y230,asphalt_road_101_4,polygon,impervious,paved,road,asphalt,101,paved,ASPHALT_ROAD,34.412263,-119.70011,2011_07_19,2117,7_5m,AVIRIS_r20,na,800.951
asphalt_road_ward_memorial_5_X1411_Y489,asphalt_road_ward_memorial_5,polygon,impervious,paved,road,asphalt,ward_memorial,paved,ASPHALT_ROAD,34.437581,-119.81611,2011_07_19,2130,7_5m,AVIRIS_r21,na,807.04
asphalt_road_101_3_X2442_Y154,asphalt_road_101_3,polygon,impervious,paved,road,asphalt,101,paved,ASPHALT_ROAD,34.417652,-119.70944,2011_07_19,2117,7_5m,AVIRIS_r20,na,808.25
asphalt_road_ward_memorial_5_X1412_Y488,asphalt_road_ward_memorial_5,polygon,impervious,paved,road,asphalt,ward_memorial,paved,ASPHALT_ROAD,34.437648,-119.8161,2011_07_19,2130,7_5m,AVIRIS_r21,na,811.513
asphalt_road_ward_memorial_5_X1408_Y494,asphalt_road_ward_memorial_5,polygon,impervious,paved,road,asphalt,ward_memorial,paved,ASPHALT_ROAD,34.437254,-119.81653,2011_07_19,2130,7_5m,AVIRIS_r21,na,813.321
rpakye.006-,CathedralOaks_GlennAnnie,polygon,impervious,paved,road,asphalt,new,paved,ASPHALT_ROAD,34.4408,-119.8745,2001_05_29,19,field,asd,none,813.934
asphalt_road_surface_1_X2267_Y531,asphalt_road_surface_1,polygon,impervious,paved,road,asphalt,101,paved,ASPHALT_ROAD,34.432906,-119.74645,2011_07_19,2130,7_5m,AVIRIS_r21,na,820.527
rpaeye.013-,CathedralOaks_GlennAnnie,polygon,impervious,paved,road,asphalt,new,paved,ASPHALT_ROAD,34.4408,-119.8745,2001_05_29,19,field,asd,none,826.142
rpakye.009-,CathedralOaks_GlennAnnie,polygon,impervious,paved,road,asphalt,new,paved,ASPHALT_ROAD,34.4408,-119.8745,2001_05_29,19,field,asd,none,840.899
rpaeye.012-,CathedralOaks_GlennAnnie,polygon,impervious,paved,road,asphalt,new,paved,ASPHALT_ROAD,34.4408,-119.8745,2001_05_29,19,field,asd,none,841.074
rpakye.012-,Evergreen_Brandon,polygon,impervious,paved,road,asphalt,new,paved,ASPHALT_ROAD,34.44,-119.8927,2001_05_29,20,field,asd,none,845.526
rpakye.001-,CathedralOaks_GlennAnnie,polygon,impervious,paved,road,asphalt,new,paved,ASPHALT_ROAD,34.4408,-119.8745,2001_05_29,19,field,asd,none,848.389
rpakye.013-,Evergreen_Brandon,polygon,impervious,paved,road,asphalt,new,paved,ASPHALT_ROAD,34.44,-119.8927,2001_05_29,20,field,asd,none,855.782
rpakye.015-,Evergreen_Brandon,polygon,impervious,paved,road,asphalt,new,paved,ASPHALT_ROAD,34.44,-119.8927,2001_05_29,20,field,asd,none,864.779
rpakye.014-,Evergreen_Brandon,polygon,impervious,paved,road,asphalt,new,paved,ASPHALT_ROAD,34.44,-119.8927,2001_05_29,20,field,asd,none,868.863
rpakye.011-,Evergreen_Brandon,polygon,impervious,paved,road,asphalt,new,paved,ASPHALT_ROAD,34.44,-119.8927,2001_05_29,20,field,asd,none,872.605
rpaeye.009-,CathedralOaks_GlennAnnie,polygon,impervious,paved,road,asphalt,new,paved,ASPHALT_ROAD,34.4408,-119.8745,2001_05_29,19,field,asd,none,873.471
rpaeye.005-,CathedralOaks_GlennAnnie,polygon,impervious,paved,road,asphalt,new,paved,ASPHALT_ROAD,34.4408,-119.8745,2001_05_29,19,field,asd,none,878.652
rpaeye.011-,CathedralOaks_GlennAnnie,polygon,impervious,paved,road,asphalt,new,paved,ASPHALT_ROAD,34.4408,-119.8745,2001_05_29,19,field,asd,none,880.466
asphalt_road_surface_1_X2262_Y529,asphalt_road_surface_1,polygon,impervious,paved,road,asphalt,101,paved,ASPHALT_ROAD,34.433052,-119.74685,2011_07_19,2130,7_5m,AVIRIS_r21,na,882.929
asphalt_road_surface_1_X2274_Y537,asphalt_road_surface_1,polygon,impervious,paved,road,asphalt,101,paved,ASPHALT_ROAD,34.432486,-119.74589,2011_07_19,2130,7_5m,AVIRIS_r21,na,884.241
rpaeye.003-,CathedralOaks_GlennAnnie,polygon,impervious,paved,road,asphalt,new,paved,ASPHALT_ROAD,34.4408,-119.8745,2001_05_29,19,field,asd,none,892.152
rpaeye.010-,CathedralOaks_GlennAnnie,polygon,impervious,paved,road,asphalt,new,paved,ASPHALT_ROAD,34.4408,-119.8745,2001_05_29,19,field,asd,none,895.561
rbmeyg.004-,West_Fairview_Calle_Real,polygon,impervious,paved,road,seal,new,paved,ASPHALT_ROAD,34.4401,-119.8327,2001_05_29,18,field,asd,none,899.668
rpakye.008-,CathedralOaks_GlennAnnie,polygon,impervious,paved,road,asphalt,new,paved,ASPHALT_ROAD,34.4408,-119.8745,2001_05_29,19,field,asd,none,901.03
rpaeye.004-,CathedralOaks_GlennAnnie,polygon,impervious,paved,road,asphalt,new,paved,ASPHALT_ROAD,34.4408,-119.8745,2001_05_29,19,field,asd,none,910.768
rpaemm.004-,Fairview_CalleReal,polygon,impervious,paved,road,asphalt,old,paved,ASPHALT_ROAD,34.4417,-119.8306,2001_05_29,18,field,asd,none,913.441
rpaemm.008-,Fairview_CalleReal,polygon,impervious,paved,road,asphalt,old,paved,ASPHALT_ROAD,34.4417,-119.8306,2001_05_29,18,field,asd,none,924.503
asphalt_road_ward_memorial_5_X1408_Y491,asphalt_road_ward_memorial_5,polygon,impervious,paved,road,asphalt,ward_memorial,paved,ASPHALT_ROAD,34.43745,-119.81628,2011_07_19,2130,7_5m,AVIRIS_r21,na,933.429
asphalt_road_101_4_X2558_Y229,asphalt_road_101_4,polygon,impervious,paved,road,asphalt,101,paved,ASPHALT_ROAD,34.412335,-119.70027,2011_07_19,2117,7_5m,AVIRIS_r20,na,936.567
rpakye.007-,CathedralOaks_GlennAnnie,polygon,impervious,paved,road,asphalt,new,paved,ASPHALT_ROAD,34.4408,-119.8745,2001_05_29,19,field,asd,none,937.442
asphalt_road_surface_2_X2481_Y606,asphalt_road_surface_2,polygon,impervious,paved,road,asphalt,101,paved,ASPHALT_ROAD,34.427376,-119.72921,2011_07_19,2130,7_5m,AVIRIS_r21,na,939.25
rpaemm.003-,Fairview_CalleReal,polygon,impervious,paved,road,asphalt,old,paved,ASPHALT_ROAD,34.4417,-119.8306,2001_05_29,18,field,asd,none,940.775
rbmeyg.001-,West_Fairview_Calle_Real,polygon,impervious,paved,road,seal,new,paved,ASPHALT_ROAD,34.4401,-119.8327,2001_05_29,18,field,asd,none,948.7
asphalt_road_surface_2_X2486_Y609,asphalt_road_surface_2,polygon,impervious,paved,road,asphalt,101,paved,ASPHALT_ROAD,34.427162,-119.72881,2011_07_19,2130,7_5m,AVIRIS_r21,na,949.29
spaemg.003-,CathedralOaks_GlennAnnie,polygon,impervious,paved,road,asphalt,new,paved,ASPHALT_ROAD,34.4408,-119.8745,2001_05_29,19,field,asd,none,950.706
rpaemm.006-,Fairview_CalleReal,polygon,impervious,paved,road,asphalt,old,paved,ASPHALT_ROAD,34.4417,-119.8306,2001_05_29,18,field,asd,none,953.4
rbmeyg.003-,West_Fairview_Calle_Real,polygon,impervious,paved,road,seal,new,paved,ASPHALT_ROAD,34.4401,-119.8327,2001_05_29,18,field,asd,none,954.896
rpaemm.005-,Fairview_CalleReal,polygon,impervious,paved,road,asphalt,old,paved,ASPHALT_ROAD,34.4417,-119.8306,2001_05_29,18,field,asd,none,971.848
rpakye.023-,Butte_Alameda,polygon,impervious,paved,road,asphalt,new,paved,ASPHALT_ROAD,34.4357,-119.8801,2001_05_29,21,field,asd,none,993.618
asphalt_road_surface_2_X2479_Y608,asphalt_road_surface_2,polygon,impervious,paved,road,asphalt,101,paved,ASPHALT_ROAD,34.427245,-119.72937,2011_07_19,2130,7_5m,AVIRIS_r21,na,993.746
rpaemm.007-,Fairview_CalleReal,polygon,impervious,paved,road,asphalt,old,paved,ASPHALT_ROAD,34.4417,-119.8306,2001_05_29,18,field,asd,none,994.661
rpaemm.009-,Fairview_CalleReal,polygon,impervious,paved,road,asphalt,old,paved,ASPHALT_ROAD,34.4417,-119.8306,2001_05_29,18,field,asd,none,998.173
rpaemm.010-,Fairview_CalleReal,polygon,impervious,paved,road,asphalt,old,paved,ASPHALT_ROAD,34.4417,-119.8306,2001_05_29,18,field,asd,none,999.333
asphalt_road_surface_1_X2268_Y536,asphalt_road_surface_1,polygon,impervious,paved,road,asphalt,101,paved,ASPHALT_ROAD,34.432564,-119.7463,2011_07_19,2130,7_5m,AVIRIS_r21,na,999.335
frrkof.002-,Clark_Home,polygon,impervious,roof,asphalt,unknown,old,roof,ASPHALT_ROOF,34.4127,-119.7317,2001_06_05,20,field,asd,none,1002.94
frrkof.012-,Clark_Home,polygon,impervious,roof,asphalt,unknown,old,roof,ASPHALT_ROOF,34.4127,-119.7317,2001_06_05,20,field,asd,none,1006.18
frrkof.013-,Clark_Home,polygon,impervious,roof,asphalt,unknown,old,roof,ASPHALT_ROOF,34.4127,-119.7317,2001_06_05,20,field,asd,none,1012.92
frrkof.003-,Clark_Home,polygon,impervious,roof,asphalt,unknown,old,roof,ASPHALT_ROOF,34.4127,-119.7317,2001_06_05,20,field,asd,none,1014.71
frrkof.005-,Clark_Home,polygon,impervious,roof,asphalt,unknown,old,roof,ASPHALT_ROOF,34.4127,-119.7317,2001_06_05,20,field,asd,none,1022.43
frrkof.011-,Clark_Home,polygon,impervious,roof,asphalt,unknown,old,roof,ASPHALT_ROOF,34.4127,-119.7317,2001_06_05,20,field,asd,none,1030.99
frrkof.007-,Clark_Home,polygon,impervious,roof,asphalt,lt_brown,old,roof,ASPHALT_ROOF,34.4127,-119.7317,2001_06_05,20,field,asd,none,1305.48
frrkof.016-,Clark_Home,polygon,impervious,roof,asphalt,unknown,old,roof,ASPHALT_ROOF,34.4127,-119.7317,2001_06_05,20,field,asd,none,1421.24
frrkof.006-,Clark_Home,polygon,impervious,roof,asphalt,lt_brown,old,roof,ASPHALT_ROOF,34.4127,-119.7317,2001_06_05,20,field,asd,none,1956.29
frrkof.008-,Clark_Home,polygon,impervious,roof,asphalt,black,old,roof,ASPHALT_ROOF,34.4127,-119.7317,2001_06_05,20,field,asd,none,353.025
frrkof.009-,Clark_Home,polygon,impervious,roof,asphalt,black,old,roof,ASPHALT_ROOF,34.4127,-119.7317,2001_06_05,20,field,asd,none,449.015
frrkof.015-,Clark_Home,polygon,impervious,roof,asphalt,unknown,old,roof,ASPHALT_ROOF,34.4127,-119.7317,2001_06_05,20,field,asd,none,766.064
frrkof.017-,Clark_Home,polygon,impervious,roof,asphalt,unknown,old,roof,ASPHALT_ROOF,34.4127,-119.7317,2001_06_05,20,field,asd,none,772.894
frrkof.001-,Collin_Home,polygon,impervious,roof,asphalt,na,na,roof,ASPHALT_ROOF,34.4183,-119.8721,2001_06_03,19,field,asd,none,829.47
frrkof.004-,Clark_Home,polygon,impervious,roof,asphalt,unknown,old,roof,ASPHALT_ROOF,34.4127,-119.7317,2001_06_05,20,field,asd,none,933.597
fggeof.004-,Collin_Home,polygon,impervious,roof,asphalt,na,na,roof,ASPHALT_ROOF,34.4183,-119.8721,2001_06_03,19,field,asd,none,953.331
frrkof.010-,Clark_Home,polygon,impervious,roof,asphalt,unknown,old,roof,ASPHALT_ROOF,34.4127,-119.7317,2001_06_05,20,field,asd,none,959.004
frrkof.014-,Clark_Home,polygon,impervious,roof,asphalt,unknown,old,roof,ASPHALT_ROOF,34.4127,-119.7317,2001_06_05,20,field,asd,none,972.988
airport_asphalt_n3_X1107_Y610,airport_asphalt_n3,polygon,impervious,paved,airport_runway,asphalt,new,paved,ASPHALT_RUNWAY,34.430052,-119.8412,2011_07_19,2130,7_5m,AVIRIS_r21,na,1206.8
airport_asphalt_n3_X1107_Y609,airport_asphalt_n3,polygon,impervious,paved,airport_runway,asphalt,new,paved,ASPHALT_RUNWAY,34.43012,-119.84119,2011_07_19,2130,7_5m,AVIRIS_r21,na,1210.79
airport_asphalt_n3_X1107_Y611,airport_asphalt_n3,polygon,impervious,paved,airport_runway,asphalt,new,paved,ASPHALT_RUNWAY,34.429985,-119.8412,2011_07_19,2130,7_5m,AVIRIS_r21,na,1245.58
airport_asphalt_n3_X1106_Y609,airport_asphalt_n3,polygon,impervious,paved,airport_runway,asphalt,new,paved,ASPHALT_RUNWAY,34.430122,-119.84127,2011_07_19,2130,7_5m,AVIRIS_r21,na,1282.68
airport_asphalt_n3_X1107_Y616,airport_asphalt_n3,polygon,impervious,paved,airport_runway,asphalt,new,paved,ASPHALT_RUNWAY,34.429647,-119.84121,2011_07_19,2130,7_5m,AVIRIS_r21,na,1353.65
airport_asphalt_n3_X1105_Y612,airport_asphalt_n3,polygon,impervious,paved,airport_runway,asphalt,new,paved,ASPHALT_RUNWAY,34.429921,-119.84136,2011_07_19,2130,7_5m,AVIRIS_r21,na,1369.32
airport_asphalt_n3_X1106_Y612,airport_asphalt_n3,polygon,impervious,paved,airport_runway,asphalt,new,paved,ASPHALT_RUNWAY,34.429919,-119.84128,2011_07_19,2130,7_5m,AVIRIS_r21,na,1369.32
airport_asphalt_n3_X1109_Y628,airport_asphalt_n3,polygon,impervious,paved,airport_runway,asphalt,new,paved,ASPHALT_RUNWAY,34.428832,-119.84108,2011_07_19,2130,7_5m,AVIRIS_r21,na,1432.47
airport_asphalt_n3_X1106_Y614,airport_asphalt_n3,polygon,impervious,paved,airport_runway,asphalt,new,paved,ASPHALT_RUNWAY,34.429784,-119.84129,2011_07_19,2130,7_5m,AVIRIS_r21,na,1437.59
airport_asphalt_n3_X1110_Y628,airport_asphalt_n3,polygon,impervious,paved,airport_runway,asphalt,new,paved,ASPHALT_RUNWAY,34.42883,-119.841,2011_07_19,2130,7_5m,AVIRIS_r21,na,1455.43
airport_asphalt_n2_X1186_Y623,airport_asphalt_n2,polygon,impervious,paved,airport_runway,asphalt,old,paved,ASPHALT_RUNWAY,34.429008,-119.83479,2011_07_19,2130,7_5m,AVIRIS_r21,na,1984.49
airport_asphalt_n2_X1180_Y624,airport_asphalt_n2,polygon,impervious,paved,airport_runway,asphalt,old,paved,ASPHALT_RUNWAY,34.428953,-119.83528,2011_07_19,2130,7_5m,AVIRIS_r21,na,2031.91
airport_asphalt_n2_X1185_Y622,airport_asphalt_n2,polygon,impervious,paved,airport_runway,asphalt,old,paved,ASPHALT_RUNWAY,34.429077,-119.83487,2011_07_19,2130,7_5m,AVIRIS_r21,na,2044.66
airport_asphalt_n2_X1184_Y625,airport_asphalt_n2,polygon,impervious,paved,airport_runway,asphalt,old,paved,ASPHALT_RUNWAY,34.428877,-119.83496,2011_07_19,2130,7_5m,AVIRIS_r21,na,2050.28
airport_asphalt_n2_X1184_Y627,airport_asphalt_n2,polygon,impervious,paved,airport_runway,asphalt,old,paved,ASPHALT_RUNWAY,34.428742,-119.83496,2011_07_19,2130,7_5m,AVIRIS_r21,na,2114.54
airport_asphalt_n2_X1181_Y629,airport_asphalt_n2,polygon,impervious,paved,airport_runway,asphalt,old,paved,ASPHALT_RUNWAY,34.428613,-119.83521,2011_07_19,2130,7_5m,AVIRIS_r21,na,2120.24
airport_asphalt_n2_X1183_Y625,airport_asphalt_n2,polygon,impervious,paved,airport_runway,asphalt,old,paved,ASPHALT_RUNWAY,34.428879,-119.83504,2011_07_19,2130,7_5m,AVIRIS_r21,na,2140.98
airport_asphalt_n2_X1181_Y625,airport_asphalt_n2,polygon,impervious,paved,airport_runway,asphalt,old,paved,ASPHALT_RUNWAY,34.428883,-119.8352,2011_07_19,2130,7_5m,AVIRIS_r21,na,2142.52
airport_asphalt_n2_X1185_Y628,airport_asphalt_n2,polygon,impervious,paved,airport_runway,asphalt,old,paved,ASPHALT_RUNWAY,34.428672,-119.83488,2011_07_19,2130,7_5m,AVIRIS_r21,na,2173.26
airport_asphalt_n2_X1182_Y630,airport_asphalt_n2,polygon,impervious,paved,airport_runway,asphalt,old,paved,ASPHALT_RUNWAY,34.428543,-119.83513,2011_07_19,2130,7_5m,AVIRIS_r21,na,2206.29
airport_asphalt_n1_X1047_Y628,airport_asphalt_n1,polygon,impervious,paved,airport_runway,asphalt,old,paved,ASPHALT_RUNWAY,34.428963,-119.84613,2011_07_19,2130,7_5m,AVIRIS_r21,na,3010.38
airport_asphalt_n1_X1048_Y631,airport_asphalt_n1,polygon,impervious,paved,airport_runway,asphalt,old,paved,ASPHALT_RUNWAY,34.428758,-119.84606,2011_07_19,2130,7_5m,AVIRIS_r21,na,3036.29
airport_asphalt_n1_X1046_Y628,airport_asphalt_n1,polygon,impervious,paved,airport_runway,asphalt,old,paved,ASPHALT_RUNWAY,34.428965,-119.84621,2011_07_19,2130,7_5m,AVIRIS_r21,na,3054.92
airport_asphalt_n1_X1046_Y627,airport_asphalt_n1,polygon,impervious,paved,airport_runway,asphalt,old,paved,ASPHALT_RUNWAY,34.429033,-119.84621,2011_07_19,2130,7_5m,AVIRIS_r21,na,3067.37
airport_asphalt_n1_X1047_Y627,airport_asphalt_n1,polygon,impervious,paved,airport_runway,asphalt,old,paved,ASPHALT_RUNWAY,34.429031,-119.84613,2011_07_19,2130,7_5m,AVIRIS_r21,na,3071.76
airport_asphalt_n1_X1042_Y627,airport_asphalt_n1,polygon,impervious,paved,airport_runway,asphalt,old,paved,ASPHALT_RUNWAY,34.429041,-119.84654,2011_07_19,2130,7_5m,AVIRIS_r21,na,3097.63
airport_asphalt_n1_X1046_Y632,airport_asphalt_n1,polygon,impervious,paved,airport_runway,asphalt,old,paved,ASPHALT_RUNWAY,34.428695,-119.84622,2011_07_19,2130,7_5m,AVIRIS_r21,na,3126.31
airport_asphalt_n1_X1044_Y628,airport_asphalt_n1,polygon,impervious,paved,airport_runway,asphalt,old,paved,ASPHALT_RUNWAY,34.428969,-119.84637,2011_07_19,2130,7_5m,AVIRIS_r21,na,3140.17
airport_asphalt_n1_X1045_Y634,airport_asphalt_n1,polygon,impervious,paved,airport_runway,asphalt,old,paved,ASPHALT_RUNWAY,34.428562,-119.84631,2011_07_19,2130,7_5m,AVIRIS_r21,na,3258.33
airport_asphalt_n1_X1044_Y633,airport_asphalt_n1,polygon,impervious,paved,airport_runway,asphalt,old,paved,ASPHALT_RUNWAY,34.428632,-119.84639,2011_07_19,2130,7_5m,AVIRIS_r21,na,3270.66
bapi_I02_X930_Y718,bapi_I02,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,BAPI,34.423131,-119.8559,2011_07_19,2130,7_5m,AVIRIS_r21,na,1007.52
bapi_I02_X934_Y715,bapi_I02,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,BAPI,34.423325,-119.85556,2011_07_19,2130,7_5m,AVIRIS_r21,na,1042.25
bapi_I04_X412_Y663,bapi_I04,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,BAPI,34.427924,-119.89797,2011_07_19,2130,7_5m,AVIRIS_r21,na,1060.9
bapi_I04_X410_Y663,bapi_I04,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,BAPI,34.427928,-119.89814,2011_07_19,2130,7_5m,AVIRIS_r21,na,1080.25
BAPI02_X506_Y748,BAPI02,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,BAPI,34.421989,-119.89053,2011_07_19,2130,7_5m,AVIRIS_r21,na,1086.56
bapi_I02_X933_Y716,bapi_I02,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,BAPI,34.423259,-119.85565,2011_07_19,2130,7_5m,AVIRIS_r21,na,1087.59
bapi_I04_X411_Y664,bapi_I04,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,BAPI,34.427859,-119.89806,2011_07_19,2130,7_5m,AVIRIS_r21,na,1088.82
bapi_I04_X412_Y662,bapi_I04,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,BAPI,34.427992,-119.89797,2011_07_19,2130,7_5m,AVIRIS_r21,na,1092.58
BAPI04_X511_Y750,BAPI04,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,BAPI,34.421843,-119.89012,2011_07_19,2130,7_5m,AVIRIS_r21,na,1094.27
BAPI_I01_X397_Y731,BAPI_I01,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,BAPI,34.423363,-119.89937,2011_07_19,2130,7_5m,AVIRIS_r21,na,1106.88
bapi_I02_X934_Y716,bapi_I02,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,BAPI,34.423257,-119.85556,2011_07_19,2130,7_5m,AVIRIS_r21,na,1115.13
bapi_I04_X410_Y664,bapi_I04,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,BAPI,34.427861,-119.89814,2011_07_19,2130,7_5m,AVIRIS_r21,na,1123.45
bapi_I03_X907_Y725,bapi_I03,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,BAPI,34.422706,-119.85779,2011_07_19,2130,7_5m,AVIRIS_r21,na,1157.59
bapi_I03_X910_Y720,bapi_I03,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,BAPI,34.423037,-119.85753,2011_07_19,2130,7_5m,AVIRIS_r21,na,1175.62
BAPI_I05_X237_Y573,BAPI_I05,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,BAPI,34.434364,-119.91201,2011_07_19,2130,7_5m,AVIRIS_r21,na,1179.06
BAPI02_X507_Y746,BAPI02,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,BAPI,34.422122,-119.89044,2011_07_19,2130,7_5m,AVIRIS_r21,na,1182.21
BAPI03_X502_Y753,BAPI03,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,BAPI,34.421659,-119.89086,2011_07_19,2130,7_5m,AVIRIS_r21,na,1188.62
BAPI04_X510_Y752,BAPI04,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,BAPI,34.421708,-119.89013,2011_07_19,2130,7_5m,AVIRIS_r21,na,1188.92
BAPI_I01_X398_Y728,BAPI_I01,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,BAPI,34.423578,-119.89985,2011_07_19,2130,7_5m,AVIRIS_r21,na,1190.66
BAPI_I01_X396_Y728,BAPI_I01,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,BAPI,34.423565,-119.89936,2011_07_19,2130,7_5m,AVIRIS_r21,na,1202.92
BAPI_I01_X396_Y729,BAPI_I01,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,BAPI,34.4235,-119.89944,2011_07_19,2130,7_5m,AVIRIS_r21,na,1209.59
bapi_I04_X413_Y660,bapi_I04,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,BAPI,34.428125,-119.89789,2011_07_19,2130,7_5m,AVIRIS_r21,na,1220.05
bapi_I04_X413_Y661,bapi_I04,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,BAPI,34.428057,-119.89789,2011_07_19,2130,7_5m,AVIRIS_r21,na,1220.07
BAPI02_X507_Y747,BAPI02,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,BAPI,34.422052,-119.89036,2011_07_19,2130,7_5m,AVIRIS_r21,na,1220.14
bapi_i06_X254_Y549,bapi_i06,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,BAPI,34.43595,-119.91057,2011_07_19,2130,7_5m,AVIRIS_r21,na,1221.68
BAPI04_X512_Y752,BAPI04,polygon,pervious,GV,shrub,evergreen,broadleaf,EBS,BAPI,34.421712,-119.89029,2011_07_19,2130,7_5m,AVIRIS_r21,na,1224.06
